Item_Iden,Item_Weig,Item_Fat_,Item_Visib,Item_Type,Item_MRP,Outlet_Ide,Outlet_Est,Outlet_Siz,Lo_Outlet_,Typ_Item_O,Item_Sales
FDX06,,No Fat,0.11188348225094001,Meat,102.15233235575224,OUT002,1993,High,Tier 1,Grocery Store,60.0
FDN16,12.258467240330903,low fat,-0.0067189587611412825,Health and Hygiene,92.454194263844,OUT051,1994,Very High,Tier 3,Shopping Complex,60.0
FDA10,13.520127529314493,reg,0.06966735098217543,Household,137.8517816077628,OUT052,2006,High,Tier 1,Supermarket,296.1313014997345
DRC01,4.080999629256922,LF,0.04756050383335036,Meat,138.38659033765612,OUT003,2000,Medium,Tier 1,Shopping Complex,439.91356883914483
FDA03,8.221848558647135,Regular,0.036530761271302885,Breakfast,245.35756729059952,OUT015,2002,Medium,Tier 1,Supermarket,1635.7150975961226
FDN11,8.732180263162732,LF,0.05706800317116315,Household,158.33802124658695,OUT035,1998,Small,Tier 2 , Hypermarket ,190.56506477292987
FDX05,13.39484982619511,Regular,0.12091582002233568,Starchy Foods,172.8935616559585,OUT033,1999,Very High,Tier 2,Shopping Complex,1216.1596359775103
DRC14,19.15096437302165,LF,0.023241795812153267,Dairy,133.45282118585612,OUT020,1998,Very High,Tier 1,DCO,911.4879856175053
FDA06,9.320390884419812,reg,0.04615773299836865,Meat,148.39474049014146,OUT011,2004,Very High,Tier 1,Supermarket,38082.09159479634
FDA01,12.183819728785538,low fat,0.23108860928785874,Meat,72.87790990530975,OUT019,1994,High,Tier 2,Hypermarket,130.83865924636882
FDA22,19.580246815567815,Regular,0.08739183518425162,Drinks,160.37032660399032,OUT030,2003,small , Tier 2 ,DCO,884.7795486713211
FDX10,12.276815118283423,Low Fat,0.06370935240787234,Fruits and Veggies,191.59334230443596,OUT020,2002,High,Tier 1,Shopping Complex,265.8259051506358
DRC09,5.792830977783463,reg,0.07393707293947763,Fruits and Veggies,91.40810731763058,OUT047,2005,High,Tier 1,DCO,749.8559489772964
FDN06,16.046521501708717,Low Fat,0.06796973017932244,Seafood,210.23670743643726,OUT015,2005,Very High,Tier 2,Grocery Store,577.8725266466089
FDA11,13.638280075694698,low fat,0.04369767213688009,Frozen Foods,192.2636119523824,OUT010,1993,Very High,Tier 1,Grocery Store,627.2759547912549
FDN10,4.95282550375069,No Fat,0.07743208673017264,Household,142.77480360710942,OUT047,1998,Very High,Tier 3,Grocery Store,903.6741741696652
FDA08,11.848193061762416,Low Fat,0.0245982944408314,Meat,136.64387446695574,OUT002,2006,Large,Tier 1,Shopping Complex,764.5514071883758
DRC04,16.798056450438896,LF,0.02805275870051741,Drinks,157.86547823808672,OUT003,1999,High,Tier 3,Supermarket,87.09774553397278
FDX17,18.915502702641668,LF,0.04118195253618727,Meat,68.08613420957954,OUT053,2002,Very High,Tier 1,Hypermarket,992.1417236491368
FDA09,12.886460115619464,Low Fat,0.18285967742161732,Frozen Foods,221.39929066726853,OUT014,1999,Very High,Tier 1, Shopping Complex ,1900.5748209619962
FDN03,16.796626160049346,LF,0.014311172015403596,Health and Hygiene,163.99103969907432,OUT044,2003,,Rural,Supermarket,200.12910989434818
FDA06,12.073649207399221,No Fat,,Vegetables,97.3347346448013,OUT007,1996,Medim,Tier 1,Grocery Store,299.0918775702333
DRC13,10.31097027490129,reg,0.0805275128935196,Vegetables,42.758868136819785,OUT010,1992,Small,Tier 3,Grocery Store,146.6890068023488
DRC04,12.652540868445765,Low Fat,0.05315907190876801,Health and Hygiene,183.31216513237814,OUT030,2007,Small,Tier 1,Grocery Store,1639.3981258657022
FDA12,9.237890378934154,No Fat,0.03286030927809703,Snack Foods,59.783328462430404,OUT018,1994,small ,Tier 1,Supermarket,694.9088605575673
FDN03,10.796750348026519,Low Fat,0.04285694376886192,Fruits and Veggies,209.1783754122294,OUT001,2002,Small,THIRD TIER,DCO,777.9425040630498
DRC03,10.782585365627398,low fat,0.12797967001294108,Seafood,180.35334005297597,OUT021,2001,Very High,Rural,Supermarket,1154.4198866720067
FDN11,18.145487622976404,LF,0.09700786142118539,Baking Goods,154.98891006481946,OUT054,2001,Small,Tier 1,Supermarket,500.7848586522487
FDX09,12.024889212720536,LF,0.08408109891835236,Household,52.88598280991283,OUT008,2004,Small,Tier 1,Supermarket,305.6990182521909
DRC10,14.857853876268294,,0.0872965260993598,Fruits and Veggies,118.30851641742538,OUT042,1993,High ,Tier 1,DCO,919.5436490777936
DRC05,13.595858534714733,Low Fat,0.07637573406511719,Soft Drinks,56.17553061838747,OUT047,1991,Small,Tier 2,Grocery Store,39.567836240843235
FDN19,15.713344726560159,LF,0.09802360065282312,Health and Hygiene,116.50706311625048,OUT034,2005,Very High,Rural,Supermarket,701.6523994858666
FDA04,9.284367900703154,Low Fat,0.10974957788267535,Snack Foods,101.5763951442207,OUT031,1998,High,Tier 3,Shopping Complex,60.0
FDN03,16.506580601240113,low fat ,0.03488858956627814,Breads,157.9936881231636,OUT032,2002,Medium,Rural,DCO,1327.0234126587852
FDA14,13.5159966501778,Low Fat,0.1193809227289624,Dairy,218.2191690069804,OUT055,2001,High,Tier 2,Grocery Store,1552.3552866286861
FDA24,16.388630277187012,Low Fat,0.12269701452400117,Household,191.51506765425603,OUT057,1998,Medium,Tier 2,Supermarket,969.3814213147184
FDN05,15.354744000226734,low fat,0.13494905022468442,Seafood,232.47941422625405,OUT055,2005,Medium,Tier 2,Shopping Complex,1554.3560767345803
FDN10,10.70045193682135,low fat,0.06906448262832669,Vegetables,120.44088212206569,OUT053,2002,High,Tier 1,DCO,367.241365741432
FDA24,9.538452313801523,No Fat,0.061951781967344466,Breads,108.58360293100523,OUT029,1997,High,Tier 1,Grocery Store,318.5286240716977
FDA02,16.823557409731524,Regular,0.11405500289421691,Drinks,150.89566041646637,OUT033,1994,High,Rural,Grocery Store,1475.4706443850246
FDN16,12.811864314401214,No Fat,0.024319056277345066,Vegetables,94.39165412066386,OUT059,2003,High,Tier 2,Supermarket,121.75732822449794
FDN11,14.989558327240545,low fat,0.09576981724079547,Baking Goods,158.04988280312563,OUT044,1995,High,Tier 2,DCO,735.3830738880638
FDA07,9.234148708619504,low fat,0.1003665955008745,Fruits and Veggies,190.34074749525837,OUT008,2004,Small,Tier 3,DCO,1316.940333307407
DRC12,21.53020039362832,LF,0.014731334004858022,Fruits and Veggies,99.14117111818743,OUT034,2007,Small,tier1,Grocery Store,1232.7920850888534
FDN16,16.606439058000635,Regular,0.04806953840426939,Meat,74.54213919958451,OUT005,2005,Small,Tier 3,Shopping Complex,60.0
FDN02,5.7658345254308765,No Fat,0.039701253005587286,Dairy,122.20038909986008,OUT055,2001,Medium,Rural,DCO,882.9645789402463
FDA09,9.48565788006823,Low Fat,0.09773432088659116,Baking Goods,265.98744735785544,OUT019,2003,Small,Tier 3, DCO ,1533.4812390562631
FDA10,3.5,No Fat,0.09742210363445285,Hard Drinks,239.11593918435238,OUT022,1998,Small,Rural,Hypermarket,1618.4563144027127
FDX16,11.616256889678224,low fat,0.0325676002840971,Others,116.19591310283985,OUT011,1993,Very High,Tier 2,DCO,810.5742153185305
FDN04,10.857485725349974,LF,0.03584842779360964,Meat,178.65722771550466,OUT049,1993,Medium,Tier 2,Grocery Store,801.4294040823947
DRC11,13.752160065416847,low fat,0.16042540617781278,Meat,221.4579023578014,OUT005,2006,High,THIRD TIER,Hypermarket,870.8212211717098
FDX05,7.228778947291388,Regular,0.010828568337582318,Dairy,175.15771670779597,OUT001,2003,Very High,Tier 1,Grocery Store,581.0791395253946
DRC01,19.692231553294015,,0.06390471541722655,Health and Hygiene,,OUT001,2005,Medium,Tier 3, Shopping Complex ,674.4289536006273
FDN03,17.79034402240955,low fat,0.06461873495834691,Dairy,139.07974301097005,OUT043,2004,Small,Rural,Supermarket,773.5697122766055
FDX12,8.236540121563346,low fat,0.2210933195240074,Meat,63.68034584400414,OUT041,2004,Small,Tier 2,Grocery Store,185.60486465888937
FDX15,10.545807784912135,reg,0.033468360884844034,Soft Drinks,135.72069844203136,OUT042,1995,Small,Tier 3,DCO,60.0
FDA11,15.573021216610165,reg,0.06470073658084396,Starchy Foods,,OUT050,1995,High,Tier 1,DCO,141.45680382050222
FDN08,20.876763152332842,Low Fat,0.10055112528181474,Household,203.76306035612268,OUT002,2007,small ,Rural,Shopping Complex,1327.1245223920935
FDA19,18.430017715909003,low fat,0.021812497956510767,Hard Drinks,152.47451753862083,OUT014,1992,Small,Tier 1,Dist. Center,201.25698198351756
FDA11,9.696377516952293,LF,0.08432389733411529,Soft Drinks,173.62293064926988,OUT033,2004,High, Tier 1 ,Supermarket,899.5982280176587
DRC01,11.341420152424098,LF,0.13758122705610498,Meat,181.32631216085701,OUT057,1997,MEDIUM,Tier 3,DCO,1117.1110352968826
FDX15,13.592540663202369,Low Fat,0.08637093573246046,Drinks,,OUT026,1997, High ,Zone C,Hypermarket,986.2149541250069
FDN03,12.16963925079933,reg,0.1553833152571887,Breakfast,150.02753562932244,OUT017,1992,Small,Rural,DCO,474.79059046496667
FDX17,4.405494078281189,reg,0.05440694610024735,Meat,181.35108069922384,OUT048,2004,Very High,Tier 2,Shopping Complex,1169.7589563958966
FDN11,20.019152558683274,,0.0589503720128297,Dairy,193.1291534683062,OUT036,1993,Very High,Tier 2,Shopping Complex,768.9457736099541
FDA14,10.114052878148128,No Fat,0.04787966550476909,Seafood,150.59722483784955,OUT021,1992,High,Tier 1,Shopping Complex,229.21605008827214
FDX15,10.159232357228921,Regular,0.08019247959993722,Soft Drinks,196.0877427280421,OUT003,2001,Small,Tier 2,Hypermarket,964.1848178854104
FDA06,6.8278098312936555,Low Fat,0.06574106813880301,Dairy,138.72041659031404,OUT051,1995,High,Rural,Supermarket ,1189.192693186492
FDX14,13.468436884405625,Regular,0.0756777293413022,Hard Drinks,199.82934153412089,OUT035,1992,Very High,Tier 1,Hypermarket,1375.7988525612216
FDA10,16.49214369604677,reg,0.02256973075548421,Breakfast,146.16943897419415,OUT002,2001,Medium,Tier 3,Grocery Store,1076.6515148935277
FDN16,10.585670410940532,low fat,0.06356655004054117,Household,88.65907688174939,OUT038,1990,High ,,DCO,134.11951261837044
DRC03,13.287480909148282,low fat,0.015251068551468294,Meat,82.25322601355158,OUT043,2001,Small,Rural,Shopping Complex,1105.868849007662
FDA24,12.588739143066704,Regular,0.03182295506271619,Others,71.73729574571198,OUT028,1991,Small,Rural,Hypermarket,1278.6447938005258
FDA07,10.438344909468775,No Fat,,Dairy,208.95116850099674,OUT008,2002,Small,Rural,Supermarket,207.94580332281043
FDX09,14.984504902171732,reg,0.043578742990794846,Hard Drinks,136.06587271735333,OUT011,2003,Medium,Tier 3,Supermarket,70.26273560539175
FDA17,11.333007551883533,low fat,0.10061414824408799,Snack Foods,225.09893957036257,OUT015,1992,Small ,Tier 3,Grocery Store,
FDA23,18.5653112537114,Zero Fat,0.03910653789113185,Dairy,254.9078381403441,OUT007,1990,Small,Tier 1,Shopping Complex,1402.9844488876186
DRC10,14.962291820906335,LF,0.04925966855127595,Drinks,173.10035767297086,OUT020,1993,High,Tier 3,Hypermarket,1585.0526586665699
FDN11,17.40034605906162,low fat,0.07211937867628777,Vegetables,248.74552010030072,OUT031,1998,Medium,Tier 3,Supermarket,1552.4205465499147
DRC09,9.164758974398884,Regular,0.09124452431242593,Frozen Foods,59.0572453329322,OUT038,1992,High,Rural,Grocery Store,98.58519910807695
DRC13,16.388658421252792,No Fat,0.07803220087166274,Household,78.73160692881268,OUT009,1990,High,Tier 3,Big Box Store,327.720773706131
DRC11,12.985347499995164,Low Fat ,0.07788798247297465,Drinks,77.315366295377,OUT001,1997,Very High,Tier 3,Supermarket ,956.2971155723317
FDX13,18.785021169428624,No Fat,0.07022380570763401,Vegetables,64.92991870651856,OUT050,2005,Medium,Tier 3,Hypermarket,448.4641160695038
DRC02,12.282122213924133,No Fat,0.07590494141395533,Frozen Foods,73.43611187552634,OUT004,1996,Medium,Tier 3,Supermarket,1066.9165449523225
FDN01,12.281952407842935,No Fat,0.03817568097665932,Meat,226.6893110837868,OUT043,2005,Very High,Tier 1,DCO,1816.481630917385
FDX09,19.284074377644036,Regular,0.1511253902259116,Soft Drinks,204.3783336382071,OUT038,2002,Medium,Tier 3,Shopping Complex,1168.6933120903448
FDN09,15.02398826871282,LF,1.1005598109043495,Meat,31.465894127113174,OUT038,2004,Very High,Tier 3,Grocery Store,474.52968754470544
FDN17,,Regular,0.07972114807328876,Household,25.0,OUT059,2004,small ,Tier 3,Grocery Store,486.6854657807944
FDA23,14.445008314421953,Regular,0.02850067092446209,Breakfast,241.86491019245545,OUT044,1994,Small,Tier 2,DCO,1326.7934202486165
FDA01,16.92626208137023,low fat,0.027202342126673516,Snack Foods,183.22298568385668,OUT009,1993,Very High,Tier 1 ,Shopping Complex,245.4134734327996
DRC07,16.770864340133475,Low Fat,0.024325158648484908,Fruits and Veggies,155.8071307215382,OUT016,2002,Very High,Rural,Supermarket,1039.2687046337326
FDA07,6.074126953464451,LF,0.032093819455577134,Soft Drinks,89.68946086503037,OUT012,1995,Small,Tir 1,Grocery Store,521.1982524739439
FDX14,12.460386720174963,reg,0.11182178428353014,Meat,122.94470174922004,OUT028,2006,Small,Rural,Shopping Complex,458.22751292613657
FDX16,9.114556688617252,Low Fat,0.021629653317015628,Meat,172.7082952544999,OUT003,1999,Very High,Rural,Grocery Store,577.9001628651595
FDN04,16.847779857296455,No Fat,,Vegetables,139.69916566148515,OUT026,1998,Medium,Tier 3 ,Hypermarket,974.2566706776433
FDN13,9.867254176440932,reg,0.011764272043417226,Drinks,171.38149799297182,OUT010,1998,Medium,Rural,Grocery Store,1093.5198273861056
FDA04,12.498359343732973,Std Fat,0.05644386942353016,Health and Hygiene,144.7168961999372,OUT001,2004,High,Tier 3,Grocery Store,1243.73851895482
FDN14,10.991336940559737,reg,0.04090180147687905,Household,186.65681816336183,OUT036,2003,High,Tier 3,Grocery Store,60.0
FDN15,16.83621580457035,LF,0.057646165185820365,Meat,129.92498603072283,OUT005,2003,Very High,Tier 3,Shopping Complex,
DRC06,3.9820751849652165,LF,0.05242317775908395,Health and Hygiene,187.73810570842116,OUT054,1997,Mid-Size,Rural,DCO,955.9063462400187
FDN07,4.750632219975531,No Fat,0.33729363535421214,Household,169.4368355302521,OUT040,2000,Very High,Rural,Shopping Complex,881.9892706008418
FDA10,13.892184924761809,LF,-0.04462225012105375,Meat,97.35786716556959,OUT003,2003,Small,Tier 1 ,Supermarket,60.0
FDN08,13.0180208614843,L.F.,,Breads,105.55714588328458,OUT023,2002,Small,Tier 1,Dist. Center,60.0
FDN12,13.124340911844897,low fat,0.05742057700214722,Health and Hygiene,184.07654772272735,OUT006,1993,High,Tier 2,Supermarket,1565.9593766383487
DRC13,10.451018423410414,reg,0.12193326317348924,Breads,179.08090635574698,OUT020,1990, High ,Rural,DCO,208.52506271850143
FDN06,12.940672143911561,Low Fat,0.10985961147041128,Breakfast,132.74384739386144,OUT019,1993,High,Tier 3,Supermarket,547.5246382743159
DRC06,11.78187392529915,Low Fat,0.05394133549840763,Drinks,108.71547678004143,OUT027,1997,High,Tier 2,DCO,60.0
FDN14,7.786725350106258,Low Fat,0.15684766787733814,Breads,195.26602511050186,OUT004,1990,Mega,Tier 1,Grocery Store,882.0379245735296
FDA19,8.659752393611287,No Fat,0.028885232135635645,Baking Goods,114.24797471892207,OUT036,2001,Small,Tier 2,DCO,986.0849257746997
DRC07,11.054212277748782,No Fat,0.15600251542757074,Seafood,145.86225229939149,OUT041,2002,Very High,Tier 3,Shopping Complex,752.5387754323947
FDA04,5.247253542176105,Regular,0.06719457976821011,Meat,118.4983717190594,OUT003,1993,Small,Tier 1,Supermarket,220.34715863100587
FDN12,14.151807822099205,Low Fat,0.03376540480088852,Meat,227.6603854701246,OUT015,1991,Medium,Rural,Hypermarket,1504.9840518616115
FDX16,14.535953730567046,Low Fat,0.08394592908355761,Breakfast,25.0,OUT052,2003,Medium,Tier 2,Hypermarket,60.0
FDA04,15.534218608672187, reg ,,Soft Drinks,248.20499574423337,OUT025,1992,Small,Tier 3,DCO,752.6511754413398
FDA13,9.150587328458268,reg,0.09964998609336513,Meat,129.76395015887937,OUT031,1997,V. High,Tier 1,SuperMart,684.509203819889
DRC09,10.55709499449536,Low Fat,,Dairy,250.41175757030106,OUT043,1993,Medium,Tier 1,Grocery Store,1182.4569741185765
FDX03,15.570333634127483,No Fat,0.06452493122962338,Vegetables,173.63083698421815,OUT004,1999,Small,Tier 2,Supermarket,933.5104707015838
DRC07,13.023079290647969,Low Fat,0.06961449031807425,Canned,164.38881381489213,OUT057,2001,Very High,Tier 1, DCO ,831.0383878698884
FDX08,10.155321233610382,reg,0.040336069366109485,Meat,129.82278126122847,OUT018,1993,Medium,Tier 3,Hypermarket,1133.5634118306807
DRC10,9.980069034932152,low fat,0.023622852500518748,Hard Drinks,208.05586412778996,OUT027,1995,Medium,Tier 3,Grocery Store,1104.181328728509
FDN08,11.816146229930974,LF,0.13912513223311299,Breakfast,85.9791484269037,OUT055,1997,Very High,Tier 3,Shopping Complex,717.2622436619786
DRC12,17.13785411153009,No Fat,0.03126359196827819,Meat,115.81215028257064,OUT047,1997,High,Tier 1,Supermarket,1094.088623720155
DRC12,19.013837607774175,Regular,0.19940482087304728,Meat,187.42017139909353,OUT027,1994,Small,Tier 2,Grocery Store,1753.3125129614264
FDA24,21.192252791872015,Regular,0.07008657718826994,Household,109.13286169046134,OUT038,2007,Medium,Tier 3,Grocery Store,642.3616011400931
FDN04,16.206729932523935,reg,0.05822796272683365,Meat,104.26505477474436,OUT023,1990,Small,Rural ,Grocery Store,414.08599066789714
DRC02,13.052918434263942,low fat,0.06383223002814739,Canned,157.24021162921758,OUT027,2003,Very High,Tier 1,Super-Market,1194.013912506635
FDA05,8.725388439133981,low fat,0.09283944765876069,Health and Hygiene,184.779986836545,OUT021,1999,Very High,Tier 1,Hypermarket,1114.6952441257968
FDA09,4.491653310812437,low fat,0.32057311039602443,Dairy,171.28866848730107,OUT033,1999,Medium,tier1,DCO,935.5150436851081
FDN04,8.7327290732397,Reg.,0.0627061822535121,Vegetables,251.94720158685405,OUT034,1996,High,Tier 3,Hypermarket,1545.4891503352726
FDA04,9.627842081477823,low fat ,0.10834839618167307,Canned,197.35242221447749,OUT026,1992,Very High, Rural ,Shopping Complex,1043.4922272016308
FDA22,13.491001394531843,No Fat,0.04102459193396526,Drinks,79.43192031045581,OUT058,1997,Medium,Tier 2,,962.4840375569163
DRC03,16.05018897555001,low fat,-0.028126708798023294,Soft Drinks,207.66770387472587,OUT002,2007,Small,Rural,DCO,1543.7335558790514
DRC08,7.333758934114975,Regular,0.04260426473503306,Soft Drinks,197.1995089669315,OUT023,1992,Medium,Tier 3,Grocery Store,1128.2580645763837
FDX03,8.808189458786405,reg,0.013801096684959088,Meat,78.60042565997034,OUT024,2004,Very High,Tier 2,DCO,641.6847781458532
FDX05,15.89629953831285,low fat,0.12895019187526394,Household,168.1590631328154,OUT005,1999,High,Rural,Grocery Store,1279.9672369354878
FDX16,12.146676876671565,reg,0.23105219067114424,Meat,41.1908787277831,OUT009,1992,Medium,Tier 1,GroceryStore,606.1390781527506
DRC08,,LF,0.03857530295811203,Hard Drinks,189.94316227495918,OUT028,1992,Small,Tier 2,Supermarket,835.551413822561
FDN10,15.685520166150187,Low Fat,0.056586011014624175,Meat,197.0032592591608,OUT030,1999,Small,Rural,DCO,828.6804448549892
FDX10,12.569139698371396,Regular,0.09055946562877278,Health and Hygiene,104.65687517809744,OUT035,1997,High,Tier 1,Shopping Complex,60.0
DRC13,14.179367369125586,LF,0.16304726954568446,Health and Hygiene,145.2745173668039,OUT008,2001,V. High,Tier 1,Supermarket,1243.3921366424552
DRC10,15.795971341372049,Reduced Fat,0.09923679762231846,Others,121.55212629218626,OUT040,1994,Very High,Rural,Shopping Complex,285.29942646015724
FDN13,13.545383439352735,reg,0.04121018438081079,Drinks,164.47053476347514,OUT004,2000,High,Tier 1,Hypermarket,802.8177242203341
FDX17,12.225067749119663,reg,0.2106215063775491,Household,117.99410296937305,OUT044,2006,Very High,Tier 2,Shopping Complex,985.9774981458917
FDA02,9.405625304645104,reg,0.042434540068067475,Others,85.84487645183366,OUT052,1992,Small,Rural,Shopping Complex,915.9644947310376
